player,id,minute,result,X,Y,xG,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,club,position
Kelechi Iheanacho,407931,46,MissedShots,0.759000015258789,0.3629999923706055,0.0226926952600479,a,620,OpenPlay,2020,LeftFoot,14716,Burnley,Leicester,1,1,2021-03-03T18:00:00Z,Nampalys Mendy,Pass,Leicester,ST
Kelechi Iheanacho,392960,80,BlockedShot,0.775,0.2920000076293945,0.0126549871638417,h,620,OpenPlay,2020,LeftFoot,14559,Leicester,Everton,0,2,2020-12-16T18:00:00Z,James Justin,Pass,Leicester,ST
Kelechi Iheanacho,414482,36,BlockedShot,0.8619999694824219,0.3659999847412109,0.0569736324250698,a,620,OpenPlay,2020,LeftFoot,14744,West Ham,Leicester,3,2,2021-04-11T13:05:00Z,Youri Tielemans,TakeOn,Leicester,ST
Kelechi Iheanacho,408771,61,Goal,0.8819999694824219,0.455,0.3725757896900177,a,620,OpenPlay,2020,LeftFoot,14696,Brighton,Leicester,1,2,2021-03-06T20:00:00Z,Youri Tielemans,Throughball,Leicester,ST
Kelechi Iheanacho,414489,74,BlockedShot,0.8619999694824219,0.365,0.0647382512688636,a,620,OpenPlay,2020,LeftFoot,14744,West Ham,Leicester,3,2,2021-04-11T13:05:00Z,Marc Albrighton,Pass,Leicester,ST
Kelechi Iheanacho,390809,75,BlockedShot,0.915,0.3359999847412109,0.0755709856748581,a,620,OpenPlay,2020,LeftFoot,14541,Sheffield United,Leicester,1,2,2020-12-06T14:15:00Z,James Maddison,Pass,Leicester,ST
Kelechi Iheanacho,418369,47,SavedShot,0.8590000152587891,0.409000015258789,0.0151546951383352,a,620,OpenPlay,2020,Head,14772,Southampton,Leicester,1,1,2021-04-30T19:00:00Z,Timothy Castagne,Aerial,Leicester,ST
Kelechi Iheanacho,419731,35,SavedShot,0.8780000305175781,0.395,0.04793703556060791,h,620,OpenPlay,2020,LeftFoot,14779,Leicester,Newcastle United,2,4,2021-05-07T19:00:00Z,Marc Albrighton,Cross,Leicester,ST
Kelechi Iheanacho,419743,70,BlockedShot,0.755,0.4520000076293945,0.0240039937198162,h,620,OpenPlay,2020,LeftFoot,14779,Leicester,Newcastle United,2,4,2021-05-07T19:00:00Z,Ayoze Pérez,Pass,Leicester,ST
Kelechi Iheanacho,403771,19,MissedShots,0.8859999847412109,0.7440000152587891,0.0318273939192295,a,620,OpenPlay,2020,LeftFoot,14664,Wolverhampton Wanderers,Leicester,0,0,2021-02-07T14:00:00Z,Ayoze Pérez,Pass,Leicester,ST
Kurt Zouma,380401,58,MissedShots,0.9209999847412108,0.51,0.047824315726757,h,935,FromCorner,2020,Head,14467,Chelsea,Crystal Palace,4,0,2020-10-03T11:30:00Z,Ben Chilwell,Aerial,Chelsea,DEF
Kurt Zouma,414052,26,BlockedShot,0.924000015258789,0.500999984741211,0.0522581040859222,a,935,FromCorner,2020,Head,14737,Crystal Palace,Chelsea,1,4,2021-04-10T16:30:00Z,Mason Mount,Aerial,Chelsea,DEF
Kurt Zouma,416293,20,SavedShot,0.685,0.4720000076293945,0.0115633532404899,h,935,OpenPlay,2020,RightFoot,14747,Chelsea,Brighton,0,0,2021-04-20T19:00:00Z,Mason Mount,Pass,Chelsea,DEF
Kurt Zouma,412203,58,MissedShots,0.904000015258789,0.4520000076293945,0.0682616755366325,h,935,FromCorner,2020,RightFoot,14727,Chelsea,West Bromwich Albion,2,5,2021-04-03T11:30:00Z,Reece James,Cross,Chelsea,DEF
Kurt Zouma,414053,29,Goal,0.9359999847412108,0.494000015258789,0.4315414726734161,a,935,SetPiece,2020,Head,14737,Crystal Palace,Chelsea,1,4,2021-04-10T16:30:00Z,Mason Mount,Aerial,Chelsea,DEF
Kurt Zouma,395667,21,MissedShots,0.911999969482422,0.4609999847412109,0.074989341199398,a,935,FromCorner,2020,Head,14575,Arsenal,Chelsea,3,1,2020-12-26T17:30:00Z,Mason Mount,Cross,Chelsea,DEF
Kurt Zouma,412193,42,MissedShots,0.925,0.519000015258789,0.1090465933084487,h,935,FromCorner,2020,Head,14727,Chelsea,West Bromwich Albion,2,5,2021-04-03T11:30:00Z,Reece James,Cross,Chelsea,DEF
Kurt Zouma,409343,80,SavedShot,0.8959999847412109,0.5,0.0194159355014562,h,935,FromCorner,2020,Head,14698,Chelsea,Everton,2,0,2021-03-08T18:00:00Z,Mason Mount,Aerial,Chelsea,DEF
Kurt Zouma,377160,65,Goal,0.8469999694824218,0.4929999923706055,0.042299598455429,a,935,FromCorner,2020,RightFoot,14095,Brighton,Chelsea,1,3,2020-09-14T19:15:00Z,Reece James,Cross,Chelsea,DEF
Kurt Zouma,412211,75,MissedShots,0.9359999847412108,0.54,0.4679282605648041,h,935,FromCorner,2020,LeftFoot,14727,Chelsea,West Bromwich Albion,2,5,2021-04-03T11:30:00Z,Timo Werner,HeadPass,Chelsea,DEF
Kurt Zouma,390465,60,Goal,0.92,0.5120000076293946,0.1010908409953117,h,935,FromCorner,2020,Head,14538,Chelsea,Leeds,3,1,2020-12-05T20:00:00Z,Mason Mount,Cross,Chelsea,DEF
Kurt Zouma,384617,62,Goal,0.926999969482422,0.504000015258789,0.3533941209316253,a,935,FromCorner,2020,Head,14496,Burnley,Chelsea,0,3,2020-10-31T15:00:00Z,Mason Mount,Cross,Chelsea,DEF
Kurt Zouma,380405,65,Goal,0.9209999847412108,0.46,0.0446131527423858,h,935,FromCorner,2020,Head,14467,Chelsea,Crystal Palace,4,0,2020-10-03T11:30:00Z,Ben Chilwell,Aerial,Chelsea,DEF
Kurt Zouma,395680,57,MissedShots,0.9159999847412108,0.5590000152587891,0.0350343100726604,a,935,FromCorner,2020,Head,14575,Arsenal,Chelsea,3,1,2020-12-26T17:30:00Z,Reece James,Aerial,Chelsea,DEF
Kurt Zouma,421506,31,BlockedShot,0.926999969482422,0.425,0.0318695493042469,h,935,FromCorner,2020,Head,14790,Chelsea,Arsenal,0,1,2021-05-12T19:15:00Z,Mason Mount,Rebound,Chelsea,DEF
Kurt Zouma,392592,18,BlockedShot,0.6769999694824219,0.425,0.0112706683576107,a,935,OpenPlay,2020,RightFoot,14562,Wolverhampton Wanderers,Chelsea,2,1,2020-12-15T18:00:00Z,N&#039;Golo Kanté,Pass,Chelsea,DEF
Kurt Zouma,412206,67,MissedShots,0.909000015258789,0.445,0.0428581982851028,h,935,FromCorner,2020,OtherBodyPart,14727,Chelsea,West Bromwich Albion,2,5,2021-04-03T11:30:00Z,Reece James,Cross,Chelsea,DEF
Kurt Zouma,387150,54,MissedShots,0.914000015258789,0.5,0.0903181061148643,a,935,FromCorner,2020,Head,14521,Newcastle United,Chelsea,0,2,2020-11-21T12:30:00Z,Mason Mount,Cross,Chelsea,DEF
Kurt Zouma,392598,44,ShotOnPost,0.914000015258789,0.5070000076293946,0.0894238725304603,a,935,FromCorner,2020,Head,14562,Wolverhampton Wanderers,Chelsea,2,1,2020-12-15T18:00:00Z,Mason Mount,Cross,Chelsea,DEF
Kurt Zouma,421521,92,BlockedShot,0.7759999847412109,0.6390000152587889,0.02284428849816322,h,935,OpenPlay,2020,RightFoot,14790,Chelsea,Arsenal,0,1,2021-05-12T19:15:00Z,Callum Hudson-Odoi,Pass,Chelsea,DEF
Kurt Zouma,395697,95,BlockedShot,0.92,0.6140000152587891,0.0249226707965135,a,935,FromCorner,2020,Head,14575,Arsenal,Chelsea,3,1,2020-12-26T17:30:00Z,Christian Pulisic,Cross,Chelsea,DEF
Kurt Zouma,381897,30,SavedShot,0.909000015258789,0.3979999923706054,0.0274854507297277,h,935,FromCorner,2020,Head,14475,Chelsea,Southampton,3,3,2020-10-17T14:00:00Z,Ben Chilwell,Cross,Chelsea,DEF
Kurt Zouma,421519,89,SavedShot,0.865,0.585,0.02457278966903686,h,935,OpenPlay,2020,Head,14790,Chelsea,Arsenal,0,1,2021-05-12T19:15:00Z,Hakim Ziyech,Chipped,Chelsea,DEF
Kurt Zouma,405413,38,SavedShot,0.935,0.4459999847412109,0.3396450877189636,a,935,SetPiece,2020,Head,14682,Southampton,Chelsea,1,1,2021-02-20T12:30:00Z,Marcos Alonso,Chipped,Chelsea,DEF
Kurt Zouma,421513,66,MissedShots,0.685,0.5990000152587891,0.01276190765202045,h,935,OpenPlay,2020,RightFoot,14790,Chelsea,Arsenal,0,1,2021-05-12T19:15:00Z,Jorginho,Pass,Chelsea,DEF
Leandro Trossard,377994,70,ShotOnPost,0.7219999694824218,0.5279999923706055,0.0166037268936634,a,7698,OpenPlay,2020,RightFoot,14101,Newcastle United,Brighton,0,3,2020-09-20T13:00:00Z,Aaron Connolly,Pass,Brighton,W
Leandro Trossard,402315,16,Goal,0.91,0.4579999923706054,0.1378876566886901,h,7698,OpenPlay,2020,RightFoot,14636,Brighton,Tottenham,1,0,2021-01-31T19:15:00Z,Pascal Groß,Pass,Brighton,W
Leandro Trossard,418583,7,SavedShot,0.8080000305175781,0.49,0.05447541177272796,h,7698,OpenPlay,2020,RightFoot,14765,Brighton,Leeds,2,0,2021-05-01T14:00:00Z,Pascal Groß,Pass,Brighton,W
Leandro Trossard,401267,14,SavedShot,0.8859999847412109,0.4670000076293945,0.5543070435523987,h,7698,OpenPlay,2020,RightFoot,14625,Brighton,Fulham,0,0,2021-01-27T19:30:00Z,Neal Maupay,Pass,Brighton,W
Leandro Trossard,384204,30,SavedShot,0.7340000152587891,0.5940000152587891,0.0193400103598833,h,7698,OpenPlay,2020,RightFoot,14487,Brighton,West Bromwich Albion,1,1,2020-10-26T17:30:00Z,Adam Lallana,Pass,Brighton,W
Leandro Trossard,411539,22,BlockedShot,0.93,0.3070000076293945,0.0554453022778034,h,7698,OpenPlay,2020,RightFoot,14715,Brighton,Newcastle United,3,0,2021-03-20T20:00:00Z,Adam Lallana,Pass,Brighton,W
Leandro Trossard,414979,36,BlockedShot,0.710999984741211,0.4820000076293945,0.0133540537208318,h,7698,OpenPlay,2020,LeftFoot,14735,Brighton,Everton,0,0,2021-04-12T19:15:00Z,Neal Maupay,Pass,Brighton,W
Leandro Trossard,384205,34,SavedShot,0.8059999847412109,0.4579999923706054,0.0545819103717803,h,7698,OpenPlay,2020,RightFoot,14487,Brighton,West Bromwich Albion,1,1,2020-10-26T17:30:00Z,Solly March,Pass,Brighton,W
Leandro Trossard,395777,83,MissedShots,0.9130000305175782,0.409000015258789,0.0513799302279949,a,7698,OpenPlay,2020,Head,14583,West Ham,Brighton,2,2,2020-12-27T14:15:00Z,Pascal Groß,Cross,Brighton,W
Leandro Trossard,378643,8,ShotOnPost,0.8030000305175782,0.625,0.0369777344167232,h,7698,OpenPlay,2020,LeftFoot,14106,Brighton,Manchester United,2,3,2020-09-26T11:30:00Z,Steven Alzate,Pass,Brighton,W
Leandro Trossard,398691,18,MissedShots,0.895,0.645,0.0751536563038826,a,7698,OpenPlay,2020,RightFoot,14614,Manchester City,Brighton,1,0,2021-01-13T18:00:00Z,Alexis Mac Allister,Pass,Brighton,W
Leandro Trossard,410285,55,Goal,0.8719999694824219,0.4929999923706055,0.372782438993454,a,7698,OpenPlay,2020,RightFoot,14713,Southampton,Brighton,1,2,2021-03-14T12:00:00Z,Danny Welbeck,Pass,Brighton,W
Leandro Trossard,422046,31,BlockedShot,0.720999984741211,0.534000015258789,0.01815473288297653,h,7698,OpenPlay,2020,LeftFoot,14785,Brighton,West Ham,1,1,2021-05-15T19:00:00Z,Yves Bissouma,Pass,Brighton,W
Leandro Trossard,394357,48,MissedShots,0.8719999694824219,0.5909999847412111,0.1002789139747619,h,7698,OpenPlay,2020,LeftFoot,14565,Brighton,Sheffield United,1,1,2020-12-20T12:00:00Z,Alireza Jahanbakhsh,Pass,Brighton,W
Leandro Trossard,378665,92,SavedShot,0.9290000152587892,0.499000015258789,0.5397791266441345,h,7698,FromCorner,2020,LeftFoot,14106,Brighton,Manchester United,2,3,2020-09-26T11:30:00Z,Steven Alzate,None,Brighton,W
Leandro Trossard,420430,19,BlockedShot,0.855999984741211,0.5609999847412109,0.1006280481815338,a,7698,OpenPlay,2020,RightFoot,14784,Wolverhampton Wanderers,Brighton,2,1,2021-05-09T11:00:00Z,Danny Welbeck,Pass,Brighton,W
Leandro Trossard,422056,52,BlockedShot,0.7619999694824219,0.5120000076293946,0.02670357190072535,h,7698,OpenPlay,2020,RightFoot,14785,Brighton,West Ham,1,1,2021-05-15T19:00:00Z,Steven Alzate,Pass,Brighton,W
Leandro Trossard,406326,60,SavedShot,0.9590000152587892,0.575,0.4962087273597717,h,7698,OpenPlay,2020,LeftFoot,14677,Brighton,Crystal Palace,1,2,2021-02-22T20:00:00Z,Neal Maupay,Rebound,Brighton,W
Leandro Trossard,418580,6,SavedShot,0.8490000152587891,0.450999984741211,0.08659637719392776,h,7698,OpenPlay,2020,LeftFoot,14765,Brighton,Leeds,2,0,2021-05-01T14:00:00Z,Neal Maupay,Pass,Brighton,W
Leandro Trossard,402846,80,SavedShot,0.9569999694824218,0.6640000152587889,0.0898176729679107,a,7698,OpenPlay,2020,LeftFoot,14654,Liverpool,Brighton,0,1,2021-02-03T20:15:00Z,Neal Maupay,Pass,Brighton,W
Leandro Trossard,401268,16,BlockedShot,0.874000015258789,0.5540000152587891,0.1102065816521644,h,7698,OpenPlay,2020,LeftFoot,14625,Brighton,Fulham,0,0,2021-01-27T19:30:00Z,Neal Maupay,TakeOn,Brighton,W
Leandro Trossard,406315,26,MissedShots,0.9409999847412108,0.344000015258789,0.0557377114892005,h,7698,OpenPlay,2020,LeftFoot,14677,Brighton,Crystal Palace,1,2,2021-02-22T20:00:00Z,Pascal Groß,Cross,Brighton,W
Leandro Trossard,404517,55,MissedShots,0.8719999694824219,0.4520000076293945,0.110096663236618,h,7698,OpenPlay,2020,LeftFoot,14666,Brighton,Aston Villa,0,0,2021-02-13T20:00:00Z,Dan Burn,Pass,Brighton,W
Leandro Trossard,414990,76,BlockedShot,0.8830000305175781,0.6270000076293946,0.0870002657175064,h,7698,OpenPlay,2020,RightFoot,14735,Brighton,Everton,0,0,2021-04-12T19:15:00Z,Jakub Moder,Pass,Brighton,W
Leandro Trossard,378658,75,ShotOnPost,0.9030000305175782,0.6409999847412109,0.2707225978374481,h,7698,OpenPlay,2020,LeftFoot,14106,Brighton,Manchester United,2,3,2020-09-26T11:30:00Z,Alireza Jahanbakhsh,Chipped,Brighton,W
Leandro Trossard,396554,60,BlockedShot,0.8719999694824219,0.49,0.0614833459258079,h,7698,OpenPlay,2020,RightFoot,14601,Brighton,Wolverhampton Wanderers,3,3,2021-01-02T17:30:00Z,Joël Veltman,HeadPass,Brighton,W
Leandro Trossard,377156,53,Goal,0.7559999847412109,0.3340000152587891,0.0165084619075059,h,7698,OpenPlay,2020,LeftFoot,14095,Brighton,Chelsea,1,3,2020-09-14T19:15:00Z,Tariq Lamptey,Pass,Brighton,W
Leandro Trossard,406765,66,SavedShot,0.815,0.5429999923706055,0.0511853247880935,a,7698,OpenPlay,2020,RightFoot,14692,West Bromwich Albion,Brighton,1,0,2021-02-27T15:00:00Z,Neal Maupay,Pass,Brighton,W
Leandro Trossard,378647,20,ShotOnPost,0.8190000152587891,0.6270000076293946,0.0440038405358791,h,7698,OpenPlay,2020,LeftFoot,14106,Brighton,Manchester United,2,3,2020-09-26T11:30:00Z,Steven Alzate,Pass,Brighton,W
Leandro Trossard,382533,53,MissedShots,0.7930000305175782,0.3520000076293945,0.0262731648981571,a,7698,OpenPlay,2020,LeftFoot,14476,Crystal Palace,Brighton,1,1,2020-10-18T13:00:00Z,Adam Webster,Pass,Brighton,W
Leandro Trossard,388545,32,MissedShots,0.78,0.6930000305175781,0.0228466521948575,h,7698,OpenPlay,2020,RightFoot,14528,Brighton,Liverpool,1,1,2020-11-28T12:30:00Z,Aaron Connolly,Pass,Brighton,W
Leandro Trossard,394348,1,BlockedShot,0.926999969482422,0.3359999847412109,0.0796994566917419,h,7698,OpenPlay,2020,RightFoot,14565,Brighton,Sheffield United,1,1,2020-12-20T12:00:00Z,Neal Maupay,Pass,Brighton,W
Leandro Trossard,404511,37,SavedShot,0.845999984741211,0.6990000152587891,0.0319713950157165,h,7698,OpenPlay,2020,LeftFoot,14666,Brighton,Aston Villa,0,0,2021-02-13T20:00:00Z,Alexis Mac Allister,Pass,Brighton,W
Leandro Trossard,404519,59,BlockedShot,0.879000015258789,0.6759999847412109,0.0573904477059841,h,7698,OpenPlay,2020,RightFoot,14666,Brighton,Aston Villa,0,0,2021-02-13T20:00:00Z,Steven Alzate,Pass,Brighton,W
Leandro Trossard,393506,77,MissedShots,0.7559999847412109,0.4670000076293945,0.0237687192857265,a,7698,OpenPlay,2020,LeftFoot,14557,Fulham,Brighton,0,0,2020-12-16T20:00:00Z,Yves Bissouma,Pass,Brighton,W
Leandro Trossard,418591,39,MissedShots,0.8830000305175781,0.4179999923706055,0.3759775459766388,h,7698,OpenPlay,2020,RightFoot,14765,Brighton,Leeds,2,0,2021-05-01T14:00:00Z,Danny Welbeck,Pass,Brighton,W
Leandro Trossard,380601,40,SavedShot,0.916999969482422,0.6320000076293946,0.0553208738565444,a,7698,OpenPlay,2020,LeftFoot,14468,Everton,Brighton,4,2,2020-10-03T14:00:00Z,Tariq Lamptey,Cross,Brighton,W
Leandro Trossard,394370,89,MissedShots,0.7380000305175781,0.5,0.0175213608890771,h,7698,OpenPlay,2020,RightFoot,14565,Brighton,Sheffield United,1,1,2020-12-20T12:00:00Z,Aaron Connolly,Pass,Brighton,W
Leandro Trossard,385413,59,BlockedShot,0.9159999847412108,0.705,0.0516024939715862,a,7698,OpenPlay,2020,LeftFoot,14503,Tottenham,Brighton,2,1,2020-11-01T19:15:00Z,Adam Lallana,Pass,Brighton,W
Leandro Trossard,399024,61,MissedShots,0.8430000305175781,0.4570000076293945,0.0884804651141166,a,7698,OpenPlay,2020,LeftFoot,14618,Leeds,Brighton,0,1,2021-01-16T15:00:00Z,Neal Maupay,Pass,Brighton,W
Leandro Trossard,380613,85,BlockedShot,0.8690000152587891,0.555,0.0982460528612136,a,7698,OpenPlay,2020,RightFoot,14468,Everton,Brighton,4,2,2020-10-03T14:00:00Z,Solly March,Pass,Brighton,W
Leandro Trossard,391166,91,SavedShot,0.909000015258789,0.62,0.0296484399586915,h,7698,OpenPlay,2020,Head,14536,Brighton,Southampton,1,2,2020-12-07T20:00:00Z,Solly March,Cross,Brighton,W
Leandro Trossard,411542,47,Goal,0.7930000305175782,0.7019999694824218,0.0226220246404409,h,7698,OpenPlay,2020,RightFoot,14715,Brighton,Newcastle United,3,0,2021-03-20T20:00:00Z,Joël Veltman,Chipped,Brighton,W
Leandro Trossard,380612,77,MissedShots,0.815,0.6930000305175781,0.0200707055628299,a,7698,OpenPlay,2020,RightFoot,14468,Everton,Brighton,4,2,2020-10-03T14:00:00Z,Adam Lallana,Pass,Brighton,W
Lewis Dunk,392455,82,MissedShots,0.914000015258789,0.4220000076293945,0.017760332673788,a,6048,FromCorner,2020,Head,14553,Leicester,Brighton,3,0,2020-12-13T19:15:00Z,Pascal Groß,Aerial,Brighton,DEF
Lewis Dunk,404513,39,BlockedShot,0.7869999694824219,0.3890000152587891,0.0312442686408758,h,6048,FromCorner,2020,RightFoot,14666,Brighton,Aston Villa,0,0,2021-02-13T20:00:00Z,Joël Veltman,Cross,Brighton,DEF
Lewis Dunk,410276,15,Goal,0.8669999694824219,0.439000015258789,0.0131147075444459,a,6048,FromCorner,2020,Head,14713,Southampton,Brighton,1,2,2021-03-14T12:00:00Z,Pascal Groß,Aerial,Brighton,DEF
Lewis Dunk,413310,18,SavedShot,0.9080000305175782,0.500999984741211,0.3448484539985657,a,6048,SetPiece,2020,Head,14731,Manchester United,Brighton,2,1,2021-04-04T18:30:00Z,Pascal Groß,Aerial,Brighton,DEF
Lewis Dunk,391147,11,MissedShots,0.8959999847412109,0.5870000076293945,0.1110274419188499,h,6048,SetPiece,2020,Head,14536,Brighton,Southampton,1,2,2020-12-07T20:00:00Z,Pascal Groß,Cross,Brighton,DEF
Lewis Dunk,396557,69,Goal,0.925,0.5390000152587889,0.0450866743922233,h,6048,FromCorner,2020,Head,14601,Brighton,Wolverhampton Wanderers,3,3,2021-01-02T17:30:00Z,Leandro Trossard,Aerial,Brighton,DEF
Lewis Dunk,382544,92,BlockedShot,0.924000015258789,0.5059999847412109,0.0523938462138175,a,6048,FromCorner,2020,Head,14476,Crystal Palace,Brighton,1,1,2020-10-18T13:00:00Z,Pascal Groß,Aerial,Brighton,DEF
Lewis Dunk,377158,58,MissedShots,0.958000030517578,0.5429999923706055,0.4961334466934204,h,6048,SetPiece,2020,Head,14095,Brighton,Chelsea,1,3,2020-09-14T19:15:00Z,Leandro Trossard,Cross,Brighton,DEF
Lewis Dunk,420428,12,Goal,0.8930000305175781,0.534000015258789,0.01649695448577404,a,6048,FromCorner,2020,Head,14784,Wolverhampton Wanderers,Brighton,2,1,2021-05-09T11:00:00Z,Pascal Groß,Aerial,Brighton,DEF
Lewis Dunk,401269,18,SavedShot,0.8959999847412109,0.5070000076293946,0.0337476916611194,h,6048,SetPiece,2020,Head,14625,Brighton,Fulham,0,0,2021-01-27T19:30:00Z,Pascal Groß,Aerial,Brighton,DEF
Lewis Dunk,403227,35,Goal,0.905,0.4759999847412109,0.0690841525793075,a,6048,FromCorner,2020,Head,14656,Burnley,Brighton,1,1,2021-02-06T15:00:00Z,Pascal Groß,Cross,Brighton,DEF
Lewis Dunk,382536,66,MissedShots,0.8780000305175781,0.524000015258789,0.0447193793952465,a,6048,SetPiece,2020,Head,14476,Crystal Palace,Brighton,1,1,2020-10-18T13:00:00Z,Leandro Trossard,Chipped,Brighton,DEF
Lewis Dunk,393502,57,MissedShots,0.9619999694824218,0.4309999847412109,0.0591258220374584,a,6048,FromCorner,2020,Head,14557,Fulham,Brighton,0,0,2020-12-16T20:00:00Z,Leandro Trossard,Aerial,Brighton,DEF
Lewis Dunk,403233,46,MissedShots,0.8819999694824219,0.3990000152587891,0.045267030596733,a,6048,FromCorner,2020,RightFoot,14656,Burnley,Brighton,1,1,2021-02-06T15:00:00Z,Pascal Groß,Cross,Brighton,DEF
Lewis Dunk,406334,71,MissedShots,0.916999969482422,0.499000015258789,0.0427375137805938,h,6048,FromCorner,2020,Head,14677,Brighton,Crystal Palace,1,2,2021-02-22T20:00:00Z,Pascal Groß,Aerial,Brighton,DEF
Lewis Dunk,420431,24,SavedShot,0.8859999847412109,0.5570000076293945,0.03028260171413422,a,6048,FromCorner,2020,Head,14784,Wolverhampton Wanderers,Brighton,2,1,2021-05-09T11:00:00Z,Pascal Groß,Cross,Brighton,DEF
Lewis Dunk,402320,36,BlockedShot,0.89,0.4720000076293945,0.041127260774374,h,6048,FromCorner,2020,Head,14636,Brighton,Tottenham,1,0,2021-01-31T19:15:00Z,Pascal Groß,Cross,Brighton,DEF
Lewis Dunk,414991,77,SavedShot,0.8819999694824219,0.500999984741211,0.0379287973046302,h,6048,FromCorner,2020,Head,14735,Brighton,Everton,0,0,2021-04-12T19:15:00Z,Adam Lallana,Chipped,Brighton,DEF
Lewis Dunk,393500,47,SavedShot,0.911999969482422,0.5329999923706055,0.0789398998022079,a,6048,FromCorner,2020,Head,14557,Fulham,Brighton,0,0,2020-12-16T20:00:00Z,Solly March,Cross,Brighton,DEF
Lewis Dunk,401275,46,SavedShot,0.8930000305175781,0.5670000076293945,0.0559297762811183,h,6048,SetPiece,2020,Head,14625,Brighton,Fulham,0,0,2021-01-27T19:30:00Z,Joël Veltman,Cross,Brighton,DEF
Lewis Dunk,402840,73,BlockedShot,0.955999984741211,0.415,0.08109574019908901,a,6048,FromCorner,2020,Head,14654,Liverpool,Brighton,0,1,2021-02-03T20:15:00Z,Pascal Groß,Cross,Brighton,DEF
Lewis Dunk,394349,10,MissedShots,0.8930000305175781,0.4820000076293945,0.0177269894629716,h,6048,FromCorner,2020,Head,14565,Brighton,Sheffield United,1,1,2020-12-20T12:00:00Z,Leandro Trossard,Aerial,Brighton,DEF
Lewis Dunk,411537,7,BlockedShot,0.87,0.5029999923706054,0.0133669506758451,h,6048,FromCorner,2020,Head,14715,Brighton,Newcastle United,3,0,2021-03-20T20:00:00Z,Pascal Groß,Aerial,Brighton,DEF
Lewis Dunk,392446,30,MissedShots,0.894000015258789,0.5279999923706055,0.02832833863794799,a,6048,SetPiece,2020,Head,14553,Leicester,Brighton,3,0,2020-12-13T19:15:00Z,Pascal Groß,Aerial,Brighton,DEF
Marcus Rashford,417818,56,BlockedShot,0.765,0.494000015258789,0.029139632359147,a,556,OpenPlay,2020,RightFoot,14758,Leeds,Manchester United,0,0,2021-04-25T13:00:00Z,Mason Greenwood,Pass,Manchester United,W
Marcus Rashford,393715,34,SavedShot,0.894000015258789,0.6090000152587891,0.4212039411067962,a,556,OpenPlay,2020,LeftFoot,14560,Sheffield United,Manchester United,2,3,2020-12-17T20:00:00Z,Anthony Martial,Pass,Manchester United,W
Marcus Rashford,393710,22,MissedShots,0.855999984741211,0.6259999847412111,0.0074616689234972,a,556,OpenPlay,2020,Head,14560,Sheffield United,Manchester United,2,3,2020-12-17T20:00:00Z,Bruno Fernandes,Aerial,Manchester United,W
Marcus Rashford,396255,55,SavedShot,0.8540000152587891,0.4659999847412109,0.1274557262659073,h,556,OpenPlay,2020,RightFoot,14596,Manchester United,Aston Villa,2,1,2021-01-01T20:00:00Z,Paul Pogba,TakeOn,Manchester United,W
Marcus Rashford,417810,22,BlockedShot,0.754000015258789,0.685,0.0158062130212783,a,556,OpenPlay,2020,RightFoot,14758,Leeds,Manchester United,0,0,2021-04-25T13:00:00Z,Luke Shaw,Pass,Manchester United,W
Marcus Rashford,390379,77,Goal,0.855999984741211,0.5690000152587891,0.5080806016921997,a,556,OpenPlay,2020,RightFoot,14544,West Ham,Manchester United,1,3,2020-12-05T17:30:00Z,Juan Mata,Throughball,Manchester United,W
Marcus Rashford,393711,25,Goal,0.825,0.4579999923706054,0.0525879338383674,a,556,OpenPlay,2020,RightFoot,14560,Sheffield United,Manchester United,2,3,2020-12-17T20:00:00Z,Victor Lindelöf,Chipped,Manchester United,W
Marcus Rashford,401340,10,MissedShots,0.8390000152587891,0.5379999923706055,0.0828716158866882,h,556,OpenPlay,2020,RightFoot,14628,Manchester United,Sheffield United,1,2,2021-01-27T20:15:00Z,Aaron Wan-Bissaka,Pass,Manchester United,W
Marcus Rashford,391727,53,MissedShots,0.8580000305175781,0.675,0.0436611212790012,h,556,OpenPlay,2020,LeftFoot,14549,Manchester United,Manchester City,0,0,2020-12-12T17:30:00Z,Paul Pogba,Pass,Manchester United,W
Marcus Rashford,377629,33,BlockedShot,0.82,0.6490000152587889,0.0367670245468616,h,556,OpenPlay,2020,RightFoot,14098,Manchester United,Crystal Palace,1,3,2020-09-19T16:30:00Z,Scott McTominay,Pass,Manchester United,W
Marcus Rashford,395993,63,MissedShots,0.92,0.5790000152587891,0.0421990267932415,h,556,OpenPlay,2020,Head,14592,Manchester United,Wolverhampton Wanderers,1,0,2020-12-29T20:00:00Z,Bruno Fernandes,Aerial,Manchester United,W
Marcus Rashford,387642,48,SavedShot,0.769000015258789,0.7559999847412109,0.0189645029604434,h,556,OpenPlay,2020,RightFoot,14520,Manchester United,West Bromwich Albion,1,0,2020-11-21T20:00:00Z,Nemanja Matic,Pass,Manchester United,W
Marcus Rashford,385794,71,SavedShot,0.8319999694824218,0.4679999923706054,0.3178558051586151,a,556,OpenPlay,2020,RightFoot,14509,Everton,Manchester United,1,3,2020-11-07T12:30:00Z,Fred,Throughball,Manchester United,W
Marcus Rashford,410687,24,MissedShots,0.9440000152587892,0.524000015258789,0.5059947967529297,h,556,OpenPlay,2020,Head,14711,Manchester United,West Ham,1,0,2021-03-14T19:15:00Z,Mason Greenwood,Cross,Manchester United,W
